调入日期,stkcd,shortname,indnme1,ROEttm,PB
2012-06-01,600388,龙净环保,专用设备制造业,0.113031,0.596126
2012-06-01,600560,金自天正,专用设备制造业,0.135068,0.726949
2012-06-01,600815,厦工股份,专用设备制造业,0.152541,0.497056
2012-06-01,002073,软控股份,互联网和相关服务,0.165567,0.723101
2012-06-01,002315,焦点科技,互联网和相关服务,0.098010,0.665693
2012-06-01,002338,奥普光电,仪器仪表制造业,0.086617,1.050764
2012-06-01,300007,汉威电子,仪器仪表制造业,0.123297,0.855144
2012-06-01,300066,三川股份,仪器仪表制造业,0.073746,0.400976
2012-06-01,601007,金陵饭店,住宿业,0.085657,1.326084
2012-06-01,002003,伟星股份,其他制造业,0.114349,0.457835
2012-06-01,002130,沃尔核材,其他制造业,0.114144,1.365295
2012-06-01,002574,明牌珠宝,其他制造业,0.117884,0.420491
2012-06-01,600210,紫江企业,其他制造业,0.106322,1.450319
2012-06-01,002157,正邦科技,农副食品加工业,0.144508,0.738071
2012-06-01,002220,天宝股份,农副食品加工业,0.161008,0.724656
2012-06-01,002385,大北农,农副食品加工业,0.164984,0.940410
2012-06-01,002582,好想你,农副食品加工业,0.138152,0.512969
2012-06-01,002010,传化股份,化学原料和化学制品制造业,0.100434,0.513803
2012-06-01,002037,久联发展,化学原料和化学制品制造业,0.276489,1.012123
2012-06-01,002109,兴化股份,化学原料和化学制品制造业,0.156754,0.629204
2012-06-01,002165,红宝丽,化学原料和化学制品制造业,0.098345,0.792259
2012-06-01,002226,江南化工,化学原料和化学制品制造业,0.163638,0.581474
2012-06-01,002250,联化科技,化学原料和化学制品制造业,0.224539,1.049402
2012-06-01,002360,同德化工,化学原料和化学制品制造业,0.104668,0.653433
2012-06-01,002408,齐翔腾达,化学原料和化学制品制造业,0.152236,0.793448
2012-06-01,002440,闰土股份,化学原料和化学制品制造业,0.114483,0.349239
2012-06-01,002453,天马精化,化学原料和化学制品制造业,0.102254,0.834131
2012-06-01,002470,金正大,化学原料和化学制品制造业,0.161005,0.809628
2012-06-01,002497,雅化集团,化学原料和化学制品制造业,0.107965,0.589174
2012-06-01,002584,西陇化工,化学原料和化学制品制造业,0.107983,0.526299
2012-06-01,002588,史丹利,化学原料和化学制品制造业,0.185213,0.563829
2012-06-01,002597,金禾实业,化学原料和化学制品制造业,0.135679,0.431750
2012-06-01,002601,佰利联,化学原料和化学制品制造业,0.278272,0.959159
2012-06-01,300019,硅宝科技,化学原料和化学制品制造业,0.112288,0.660704
2012-06-01,300037,新宙邦,化学原料和化学制品制造业,0.117786,0.721795
2012-06-01,300236,上海新阳,化学原料和化学制品制造业,0.168007,0.801470
2012-06-01,300243,瑞丰高材,化学原料和化学制品制造业,0.170541,0.770037
2012-06-01,600309,烟台万华,化学原料和化学制品制造业,0.285867,0.935087
2012-06-01,002206,海利得,化学纤维制造业,0.087377,0.403938
2012-06-01,002493,荣盛石化,化学纤维制造业,0.222220,0.516787
2012-06-01,600527,江南高纤,化学纤维制造业,0.145133,0.593038
2012-06-01,002004,华邦制药,医药制造业,0.184675,0.669418
2012-06-01,002099,海翔药业,医药制造业,0.159940,1.056853
2012-06-01,002294,信立泰,医药制造业,0.201213,1.221338
2012-06-01,300026,红日药业,医药制造业,0.152916,1.124384
2012-06-01,300039,上海凯宝,医药制造业,0.137119,0.938524
2012-06-01,600079,人福医药,医药制造业,0.159570,0.788786
2012-06-01,600161,天坛生物,医药制造业,0.213195,1.259096
2012-06-01,600196,复星医药,医药制造业,0.142069,0.429285
2012-06-01,600201,金宇集团,医药制造业,0.157319,1.027996
2012-06-01,600351,亚宝药业,医药制造业,0.166598,0.839050
2012-06-01,600521,华海药业,医药制造业,0.144163,1.112875
2012-06-01,000812,陕西金叶,印刷和记录媒介复制业,0.107217,2.389163
2012-06-01,002398,建研集团,商务服务业,0.130545,0.733024
2012-06-01,000065,北方国际,土木工程建筑业,0.128679,0.832329
2012-06-01,002586,围海股份,土木工程建筑业,0.143803,0.790542
2012-06-01,000900,现代投资,多式联运和运输代理业,0.160396,0.289723
2012-06-01,600575,芜湖港,多式联运和运输代理业,0.122938,0.914296
2012-06-01,000917,电广传媒,广播、电视、电影和录音制作业,0.147557,0.746282
2012-06-01,300133,华策影视,广播、电视、电影和录音制作业,0.129618,1.009704
2012-06-01,600970,中材国际,建筑装饰、装修和其他建筑业,0.353689,0.857869
2012-06-01,002554,惠博普,开采专业及辅助性活动,0.078485,0.615439
2012-06-01,300191,潜能恒信,开采专业及辅助性活动,0.076327,0.568570
2012-06-01,000043,中航地产,房地产业,0.175709,1.051968
2012-06-01,000631,顺发恒业,房地产业,0.268130,0.632690
2012-06-01,000979,中弘股份,房地产业,0.259434,0.864322
2012-06-01,002133,广宇集团,房地产业,0.191231,0.358399
2012-06-01,002146,荣盛发展,房地产业,0.240626,0.728179
2012-06-01,600048,保利地产,房地产业,0.197077,0.472535
2012-06-01,600383,金地集团,房地产业,0.158449,0.301435
2012-06-01,600675,中华企业,房地产业,0.151763,1.329184
2012-06-01,600684,珠江实业,房地产业,0.212809,0.485743
2012-06-01,600791,京能置业,房地产业,0.215071,1.436473
2012-06-01,000002,万科A,房地产业,0.190662,1.471422
2012-06-01,601668,中国建筑,房屋建筑业,0.173896,0.205860
2012-06-01,002091,江苏国泰,批发业,0.177576,0.904010
2012-06-01,002082,栋梁新材,有色金属冶炼和压延加工业,0.146860,0.484633
2012-06-01,002501,利源铝业,有色金属冶炼和压延加工业,0.126318,0.723906
2012-06-01,600362,江西铜业,有色金属冶炼和压延加工业,0.166870,0.538751
2012-06-01,002354,科冕木业,木材加工和木、竹、藤、棕、草制品业,0.066168,0.549478
2012-06-01,002372,伟星新材,橡胶和塑料制品业,0.130931,0.561377
2012-06-01,300214,日科化学,橡胶和塑料制品业,0.149325,0.542474
2012-06-01,300221,银禧科技,橡胶和塑料制品业,0.123113,0.528337
2012-06-01,600143,金发科技,橡胶和塑料制品业,0.121237,0.564945
2012-06-01,600026,中海发展,水上运输业,0.016073,0.848561
2012-06-01,000685,中山公用,水的生产和供应业,0.196707,0.395509
2012-06-01,601158,重庆水务,水的生产和供应业,0.141379,0.624943
2012-06-01,000338,潍柴动力,汽车制造业,0.189250,0.464277
2012-06-01,000550,江铃汽车,汽车制造业,0.246926,0.659177
2012-06-01,002085,万丰奥威,汽车制造业,0.216654,0.502303
2012-06-01,300100,双林股份,汽车制造业,0.148925,0.513218
2012-06-01,002069,獐子岛,渔业,0.173254,1.343235
2012-06-01,002447,壹桥苗业,渔业,0.144506,1.537139
2012-06-01,000780,平庄能源,煤炭开采和洗选业,0.202969,0.736363
2012-06-01,600348,阳泉煤业,煤炭开采和洗选业,0.218536,0.815682
2012-06-01,002544,杰赛科技,电信、广播电视和卫星传输服务,0.083350,0.584601
2012-06-01,300025,华星创业,电信、广播电视和卫星传输服务,0.130516,0.689300
2012-06-01,000966,长源电力,电力、热力生产和供应业,0.174250,1.267930
2012-06-01,600021,上海电力,电力、热力生产和供应业,0.074353,1.151061
2012-06-01,600578,京能热电,电力、热力生产和供应业,0.090494,0.368425
2012-06-01,600795,国电电力,电力、热力生产和供应业,0.104942,0.957108
2012-06-01,000418,小天鹅A,电气机械和器材制造业,0.130002,0.432906
2012-06-01,000527,美的电器,电气机械和器材制造业,0.196644,0.409002
2012-06-01,002242,九阳股份,电气机械和器材制造业,0.190129,0.555764
2012-06-01,002249,大洋电机,电气机械和器材制造业,0.104100,0.664366
2012-06-01,002335,科华恒盛,电气机械和器材制造业,0.124680,0.726705
2012-06-01,002508,老板电器,电气机械和器材制造业,0.133842,0.707430
2012-06-01,002546,新联电子,电气机械和器材制造业,0.140100,0.725208
2012-06-01,002580,圣阳股份,电气机械和器材制造业,0.103494,0.500670
2012-06-01,300217,东方电热,电气机械和器材制造业,0.187867,0.670002
2012-06-01,300222,科大智能,电气机械和器材制造业,0.157581,0.660717
2012-06-01,600875,东方电气,电气机械和器材制造业,0.233272,0.726179
2012-06-01,002458,益生股份,畜牧业,0.253204,1.030675
2012-06-01,002494,华斯股份,皮革、毛皮、羽毛及其制品和制鞋业,0.068829,0.398044
2012-06-01,000059,辽通化工,石油、煤炭及其他燃料加工业,0.082142,1.362404
2012-06-01,000159,国际实业,石油、煤炭及其他燃料加工业,0.179756,2.156094
2012-06-01,601011,宝泰隆,石油、煤炭及其他燃料加工业,0.072521,0.427312
2012-06-01,000726,鲁泰A,纺织业,0.148697,0.369193
2012-06-01,002394,联发股份,纺织业,0.143263,0.340192
2012-06-01,002397,梦洁家纺,纺织业,0.105517,0.683294
2012-06-01,002404,嘉欣丝绸,纺织业,0.085849,0.409160
